Cve_Ent,Cve_Mun,Value,tmax,tmin
8,20,30,28.674999999999997,8.575
8,20,30,30.185,9.885000000000002
8,21,698,29.18,16.74
8,21,698,29.455,15.169999999999998
8,21,698,29.16,13.085
8,21,698,27.45,13.21
8,22,536,25.55,12.63
8,22,536,25.15,11.585
8,22,536,23.990000000000002,9.69
8,22,536,23.455,10.635
8,23,522,28.24,10.64
8,23,522,27.25,8.81
8,23,522,25.055,5.965
8,23,522,24.11,6.445
8,24,442,25.57,12.94
8,24,442,26.015,11.59
8,24,442,25.634999999999998,9.26
8,24,442,24.814999999999998,9.655
8,25,377,21.82,6.89
8,25,377,20.134999999999998,5.925
8,25,377,17.35,3.35
8,25,377,18.125,3.8400000000000003
8,26,123,24.76,12.36
8,26,123,24.865000000000002,11.53
8,26,123,24.064999999999998,9.575
8,26,123,23.634999999999998,9.77
8,27,844,22.69,6.51
8,27,844,21.035,5.125
8,27,844,18.64,3.385
8,27,844,19.585,4.985
8,28,594,29.98,13.87
8,28,594,29.645,11.885
8,28,594,27.615000000000002,9.735
8,28,594,25.270000000000003,9.56
8,29,251,25.27,4.52
8,29,251,23.905,3.84
8,29,251,21.990000000000002,3.26
8,29,251,22.86,4.475
8,30,551,32.31,13.63
8,30,551,30.255000000000003,12.115
8,30,551,28.25,10.805
8,30,551,29.775,12.25
8,31,558,24.79,8.29
8,31,558,23.345,7.1499999999999995
8,31,558,20.955,4.654999999999999
8,31,558,21.655,4.9399999999999995
8,32,264,26.47,13.6
8,32,264,26.685,12.975
8,32,264,26.16,10.995000000000001
8,32,264,25.16,10.945
8,33,302,26.44,12.07
8,33,302,26.259999999999998,11.36
8,33,302,25.064999999999998,9.515
8,33,302,24.22,9.91
8,34,227,25.69,6.69
8,34,227,24.125,5.045
8,34,227,21.415,1.855
8,34,227,21.585,1.985
8,35,576,27.8,11.02
8,35,576,25.855,8.66
8,35,576,22.869999999999997,5.665
8,35,576,22.534999999999997,6.945
8,36,502,26.54,16.22
8,36,502,27.255,16.65
8,36,502,27.945,14.95
8,36,502,27.130000000000003,14.05
8,37,967,29.58,15.56
8,37,967,29.08,13.375
8,37,967,26.79,10.625
8,37,967,24.555,10.645
8,38,459,28.49,18.05
8,38,459,28.545,16.205
8,38,459,28.445,13.53
8,38,459,26.835,13.585
8,39,267,27.41,15.56
8,39,267,27.595,15.879999999999999
8,39,267,27.54,14.065
8,39,267,26.465,13.220000000000002
8,40,364,26.66,4.26
8,40,364,24.825,2.155
8,40,364,21.895,-0.26999999999999996
8,40,364,22.505000000000003,0.8500000000000001
8,41,558,26.16,11.19
8,41,558,24.41,9.4
8,41,558,22.259999999999998,7.73
8,41,558,23.535,9.42
8,42,883,27.59,15.89
8,42,883,28.595,16.05
8,42,883,28.990000000000002,15.510000000000002
8,42,883,27.11,15.155000000000001
8,43,79,26.51,5.36
8,43,79,24.990000000000002,3.805
8,43,79,22.564999999999998,0.7150000000000001
8,43,79,23.125,0.6000000000000001
8,44,526,25.83,12.96
8,44,526,26.494999999999997,12.405000000000001
8,44,526,26.810000000000002,10.475
8,44,526,25.86,10.6
8,45,880,31.08,16.47
8,45,880,31.59,14.43
8,45,880,31.835,11.67
8,45,880,29.675,11.62
8,46,355,31.2,12.42
8,46,355,29.84,11.275
8,46,355,27.875,10.260000000000002
8,46,355,28.36,11.29
8,47,855,28.84,4.31
8,47,855,27.115000000000002,2.4499999999999997
8,47,855,24.689999999999998,0.685
8,47,855,25.665,2.335
8,48,968,25.6,6.08
8,48,968,24.475,4.625
8,48,968,22.265,1.545
8,48,968,22.17,1.305
8,49,968,24.57,10.43
8,49,968,23.445,9.445
8,49,968,21.509999999999998,7.285
8,49,968,22.009999999999998,7.5600000000000005
8,50,721,28.49,10.7
8,50,721,27.275,8.899999999999999
8,50,721,24.705,6.265
8,50,721,23.605,6.88
8,51,413,26.4,7.61
8,51,413,24.77,5.625
8,51,413,22.27,3.81
8,51,413,23.195,5.495
8,52,374,29.35,15.62
8,52,374,30.075000000000003,14.649999999999999
8,52,374,30.11,13.27
8,52,374,27.995,13.545
8,53,976,31.15,15.4
8,53,976,30.215,13.085
8,53,976,27.44,10.57
8,53,976,25.055,10.125
8,54,971,23.68,7.55
8,54,971,23.425,6.0
8,54,971,22.025,3.71
8,54,971,21.5,4.195
8,55,26,30.1,16.04
8,55,26,30.275,14.059999999999999
8,55,26,30.145,11.34
8,55,26,28.48,11.504999999999999
8,56,738,26.41,11.47
8,56,738,26.095,10.3
8,56,738,25.085,8.120000000000001
8,56,738,24.515,8.455000000000002
8,57,889,24.9,11.77
8,57,889,23.875,11.225
8,57,889,22.09,9.370000000000001
8,57,889,22.335,9.68
8,58,876,28.91,16.43
8,58,876,29.055,15.735
8,58,876,28.674999999999997,13.62
8,58,876,27.35,13.28
8,59,665,24.05,11.37
8,59,665,24.05,10.785
8,59,665,23.0,8.95
8,59,665,22.395,9.23
8,60,100,23.54,11.8
8,60,100,23.84,11.22
8,60,100,23.17,9.21
8,60,100,22.34,9.46
8,61,823,26.43,14.07
8,61,823,26.240000000000002,12.605
8,61,823,25.275,10.5
8,61,823,24.415,11.58
8,62,979,28.84,16.92
8,62,979,28.92,15.400000000000002
8,62,979,28.485,13.18
8,62,979,27.095,13.425
8,63,748,26.09,4.59
8,63,748,24.515,2.5949999999999998
8,63,748,22.03,-0.08000000000000002
8,63,748,22.775,0.7000000000000001
8,64,203,26.64,10.78
8,64,203,25.96,10.065
8,64,203,24.325000000000003,8.27
8,64,203,23.805,8.870000000000001
8,65,741,32.27,15.52
8,65,741,30.25,14.17
8,65,741,28.245,13.025
8,65,741,29.815,14.435
8,66,176,30.31,9.02
8,66,176,28.28,7.175
8,66,176,26.015,5.38
8,66,176,27.39,6.8
8,67,975,27.65,14.79
8,67,975,27.65,13.77
8,67,975,27.095,11.59
8,67,975,26.06,12.015
9,2,298,23.36,11.11
9,2,298,24.0,11.085
9,2,298,25.57,11.675
9,2,298,26.575,12.66
9,3,40,23.17,10.76
9,3,40,23.035,10.665
9,3,40,24.189999999999998,11.24
9,3,40,25.66,12.435
9,4,770,20.05,5.71
9,4,770,19.955,5.654999999999999
9,4,770,20.89,6.295
9,4,770,22.090000000000003,7.42
9,5,557,23.5,12.59
9,5,557,24.275,12.7
9,5,557,26.035,13.565000000000001
9,5,557,27.215,14.605
9,6,995,22.77,13.06
9,6,995,23.064999999999998,13.055
9,6,995,24.645,13.66
9,6,995,26.134999999999998,14.615
9,7,590,22.19,12.01
9,7,590,22.240000000000002,12.024999999999999
9,7,590,23.68,12.684999999999999
9,7,590,25.395,13.844999999999999
9,8,37,20.81,5.36
9,8,37,20.54,5.3149999999999995
9,8,37,21.465,6.039999999999999
9,8,37,22.775,7.305
9,9,378,22.89,11.05
9,9,378,23.255000000000003,11.105
9,9,378,24.57,11.844999999999999
9,9,378,25.98,13.125
9,10,143,22.24,9.32
9,10,143,22.29,9.26
9,10,143,23.45,9.905
9,10,143,24.7,10.975
9,11,432,21.92,11.09
9,11,432,21.845,11.105
9,11,432,23.134999999999998,11.785
9,11,432,24.884999999999998,13.145
9,12,870,22.12,7.62
9,12,870,21.97,7.625
9,12,870,23.009999999999998,8.41
9,12,870,24.415,9.785
9,13,592,22.73,10.66
9,13,592,22.475,10.645
9,13,592,23.65,11.295000000000002
9,13,592,25.395,12.635000000000002
9,14,698,23.23,12.62
9,14,698,23.490000000000002,12.59
9,14,698,24.925,13.195
9,14,698,26.310000000000002,14.129999999999999
9,15,353,23.17,12.69
9,15,353,23.665,12.77
9,15,353,25.2,13.5
9,15,353,26.52,14.440000000000001
9,16,715,22.75,10.58
9,16,715,23.095,10.605
9,16,715,24.375,11.25
9,16,715,25.515,12.239999999999998
9,17,564,22.99,13.2
9,17,564,23.439999999999998,13.27
9,17,564,25.1,14.015
9,17,564,26.545,15.015
10,1,19,22.8,9.24
10,1,19,22.564999999999998,7.825
10,1,19,21.965,6.59
10,1,19,22.265,7.425
10,2,959,25.72,9.4
10,2,959,23.65,8.83
10,2,959,21.435,8.27
10,2,959,22.855,9.245000000000001
10,3,705,24.3,12.42
10,3,705,24.37,11.08
10,3,705,24.065,9.870000000000001
10,3,705,24.305,10.940000000000001
10,4,627,26.14,13.85
10,4,627,26.085,13.33
10,4,627,26.275,12.545
10,4,627,26.03,12.61
10,5,674,23.82,6.87
10,5,674,23.735,5.77
10,5,674,23.24,4.96
10,5,674,23.119999999999997,5.0649999999999995
10,6,854,26.8,16.12
10,6,854,27.485,16.39
10,6,854,28.090000000000003,16.175
10,6,854,27.32,15.325
10,7,976,29.43,16.22
10,7,976,30.35,17.53
10,7,976,30.61,17.13
10,7,976,30.009999999999998,16.159999999999997
10,8,683,26.56,9.9
10,8,683,26.45,9.155000000000001
10,8,683,26.605,9.004999999999999
10,8,683,26.265,9.7
10,9,238,22.38,4.3
10,9,238,21.41,3.915
10,9,238,19.9,2.8499999999999996
10,9,238,20.645,3.6050000000000004
10,10,689,25.2,14.49
10,10,689,25.035,14.02
10,10,689,24.490000000000002,12.505
10,10,689,24.365000000000002,12.66
10,11,566,25.0,13.61
10,11,566,24.75,12.64
10,11,566,24.235,11.15
10,11,566,24.6,11.985
10,12,831,28.97,12.36
10,12,831,29.695,13.26
10,12,831,30.66,13.355
10,12,831,30.415,13.370000000000001
10,13,154,28.51,13.22
10,13,154,29.130000000000003,14.175
10,13,154,29.575,13.925
10,13,154,29.275,13.475000000000001
10,14,342,26.05,6.32
10,14,342,25.365000000000002,5.555
10,14,342,24.560000000000002,5.265000000000001
10,14,342,24.915,5.77
10,15,719,28.2,11.97
10,15,719,28.335,11.445
10,15,719,29.47,11.355
10,15,719,29.545,12.69
10,16,56,25.91,10.16
10,16,56,26.6,9.52
10,16,56,27.015,9.005
10,16,56,26.45,8.685
10,17,462,23.44,10.16
10,17,462,23.665,9.685
10,17,462,23.6,8.095
10,17,462,23.33,8.59
10,18,328,26.09,10.06
10,18,328,25.72,8.845
10,18,328,25.275,7.6899999999999995
10,18,328,25.91,9.23
10,19,577,24.45,3.82
10,19,577,23.13,2.835
10,19,577,20.785,2.1950000000000003
10,19,577,21.255000000000003,3.2750000000000004
10,20,295,25.86,9.62
10,20,295,25.86,8.85
10,20,295,26.29,8.795
10,20,295,26.395,9.649999999999999
10,21,500,27.76,10.21
10,21,500,27.22,9.530000000000001
10,21,500,27.675,9.64
10,21,500,27.880000000000003,10.76
10,22,463,26.04,10.51
10,22,463,26.545,9.975
10,22,463,26.8,9.6
10,22,463,25.67,9.74
10,23,249,26.05,7.57
10,23,249,25.235,6.805
10,23,249,24.175,6.51
10,23,249,24.560000000000002,7.1850000000000005
10,24,413,26.92,11.22
10,24,413,27.41,10.280000000000001
10,24,413,28.08,9.995000000000001
10,24,413,28.14,11.52
10,25,62,23.94,9.13
10,25,62,24.37,8.365
10,25,62,24.265,6.895
10,25,62,24.075000000000003,8.16
10,26,16,24.7,4.91
10,26,16,23.795,3.975
10,26,16,21.895,3.3200000000000003
10,26,16,22.07,3.815
10,27,604,27.76,14.44
10,27,604,28.75,15.045
10,27,604,28.939999999999998,15.965
10,27,604,27.630000000000003,14.915000000000001
10,28,330,25.4,13.31
10,28,330,25.45,12.265
10,28,330,25.605,11.425
10,28,330,25.47,12.13
10,29,201,25.96,15.18
10,29,201,26.405,14.695
10,29,201,26.795,13.955
10,29,201,26.689999999999998,14.785
10,30,373,26.43,11.29
10,30,373,26.43,10.614999999999998
10,30,373,26.895,10.245000000000001
10,30,373,27.055,11.61
10,31,625,26.59,11.69
10,31,625,27.314999999999998,11.98
10,31,625,28.06,12.125
10,31,625,27.58,11.695
10,32,84,24.68,5.63
10,32,84,23.6,4.355
10,32,84,21.955,3.395
10,32,84,22.490000000000002,4.58
10,33,296,23.52,5.7
10,33,296,23.33,5.005
10,33,296,23.005000000000003,4.345
10,33,296,23.235,4.005
10,34,342,29.85,10.01
10,34,342,28.17,10.29
10,34,342,26.055,9.995000000000001
10,34,342,27.55,10.215
10,35,445,23.71,3.51
10,35,445,21.97,2.58
10,35,445,20.11,1.575
10,35,445,21.28,2.95
10,36,948,29.73,15.51
10,36,948,30.990000000000002,17.02
10,36,948,31.585,16.580000000000002
10,36,948,30.5,15.48
10,37,889,26.78,6.0
10,37,889,25.3,6.23
10,37,889,23.22,5.734999999999999
10,37,889,24.245,6.08
10,38,992,25.94,10.18
10,38,992,25.89,9.705
10,38,992,25.59,9.245000000000001
10,38,992,25.425,9.245000000000001
10,39,801,24.41,7.04
10,39,801,24.195,5.51
10,39,801,23.535,4.404999999999999
10,39,801,23.925,5.77
11,1,581,29.8,13.62
11,1,581,30.365000000000002,13.265
11,1,581,31.36,13.280000000000001
11,1,581,31.965,13.705
11,2,918,25.94,10.43
11,2,918,25.69,9.785
11,2,918,26.235,9.71
11,2,918,27.32,10.535
11,3,393,25.63,13.92
11,3,393,26.795,13.36
11,3,393,28.215,13.845
11,3,393,28.155,14.58
11,4,556,27.36,13.56
11,4,556,27.799999999999997,12.870000000000001
11,4,556,28.75,12.94
11,4,556,29.35,13.87
11,5,769,28.01,14.97
11,5,769,28.87,14.254999999999999
11,5,769,30.05,14.34
11,5,769,30.32,15.235
11,6,59,20.48,11.41
11,6,59,23.305,13.06
11,6,59,27.189999999999998,14.535
11,6,59,27.990000000000002,13.85
11,7,762,28.58,13.84
11,7,762,29.31,13.015
11,7,762,30.369999999999997,12.995000000000001
11,7,762,30.61,13.73
11,8,119,28.61,13.11
11,8,119,29.064999999999998,13.059999999999999
11,8,119,29.634999999999998,13.684999999999999
11,8,119,29.785,14.524999999999999
11,9,155,27.7,14.27
11,9,155,28.67,13.57
11,9,155,29.835,13.795
11,9,155,29.845,14.595
11,10,348,23.36,9.87
11,10,348,23.494999999999997,9.265
11,10,348,24.475,9.49
11,10,348,25.425,10.625
11,11,463,28.98,13.09
11,11,463,29.655,12.265
11,11,463,30.75,12.114999999999998
11,11,463,31.310000000000002,12.754999999999999
11,12,470,29.57,13.6
11,12,470,30.015,13.405000000000001
11,12,470,30.85,13.64
11,12,470,31.38,14.23
11,13,365,21.31,11.67
11,13,365,22.865000000000002,11.875
11,13,365,24.585,12.86
11,13,365,24.619999999999997,12.99
11,14,575,26.31,12.88
11,14,575,27.275,12.65
11,14,575,28.54,13.965
11,14,575,28.42,14.7
11,15,596,27.77,13.37
11,15,596,28.395,13.004999999999999
11,15,596,29.38,13.825
11,15,596,29.715,14.705
11,16,351,29.3,13.55
11,16,351,29.79,13.135000000000002
11,16,351,30.71,13.09
11,16,351,31.3,13.52
11,17,508,29.44,13.89
11,17,508,30.3,13.435
11,17,508,31.595,13.64
11,17,508,32.150000000000006,14.22
11,18,860,28.96,12.89
11,18,860,29.65,12.14
11,18,860,30.805,11.96
11,18,860,31.545,12.52
11,19,633,24.64,10.48
11,19,633,24.759999999999998,9.89
11,19,633,25.665,10.025
11,19,633,26.65,11.045
11,20,843,28.48,13.29
11,20,843,28.87,12.89
11,20,843,29.485,13.515
11,20,843,29.75,14.434999999999999
11,21,873,27.09,11.97
11,21,873,27.73,11.565000000000001
11,21,873,28.915,11.545
11,21,873,29.83,12.27
11,22,130,26.27,12.0
11,22,130,26.645,11.825
11,22,130,27.095,13.08
11,22,130,27.11,13.57
11,23,341,29.29,13.19
11,23,341,29.439999999999998,12.905
11,23,341,30.0,13.19
11,23,341,30.490000000000002,14.01
11,24,997,29.62,13.45
11,24,997,30.490000000000002,12.955
11,24,997,31.75,12.915
11,24,997,32.265,13.309999999999999
11,25,23,29.13,13.07
11,25,23,29.45,12.89
11,25,23,29.805,13.405000000000001
11,25,23,29.86,14.16
11,26,188,29.57,13.7
11,26,188,30.27,13.37
11,26,188,31.299999999999997,13.69
11,26,188,31.705,14.254999999999999
11,27,609,29.0,13.56
11,27,609,29.975,12.945
11,27,609,31.275,13.09
11,27,609,31.625,13.69
11,28,703,27.81,11.94
11,28,703,28.104999999999997,11.14
11,28,703,29.13,10.879999999999999
11,28,703,30.18,11.530000000000001
11,29,717,25.98,11.85
11,29,717,26.825000000000003,12.155000000000001
11,29,717,27.805,14.225000000000001
11,29,717,27.8,14.74
11,30,252,26.68,12.29
11,30,252,27.25,12.364999999999998
11,30,252,27.98,13.989999999999998
11,30,252,28.055,14.555
11,31,219,29.36,13.1
11,31,219,29.86,12.844999999999999
11,31,219,30.5,13.29
11,31,219,30.630000000000003,13.879999999999999
11,32,873,22.85,12.37
11,32,873,24.165,12.395
11,32,873,25.65,13.285
11,32,873,25.735,13.9
11,33,489,23.13,11.59
11,33,489,24.939999999999998,12.175
11,33,489,26.84,13.84
11,33,489,26.68,13.925
11,34,586,21.88,11.8
11,34,586,23.875,12.81
11,34,586,26.130000000000003,14.25
11,34,586,26.445,13.89
11,35,23,28.79,13.68
11,35,23,29.545,13.01
11,35,23,30.54,13.205
11,35,23,30.73,13.935
11,36,76,28.14,11.81
11,36,76,28.295,11.010000000000002
11,36,76,29.21,10.620000000000001
11,36,76,30.345,11.205
11,37,326,29.39,13.79
11,37,326,29.97,13.41
11,37,326,30.880000000000003,13.895
11,37,326,31.225,14.665
11,38,191,24.01,9.12
11,38,191,23.97,8.579999999999998
11,38,191,24.84,8.64
11,38,191,26.05,9.625
11,39,11,27.43,12.28
11,39,11,27.785,11.495000000000001
11,39,11,28.865000000000002,11.45
11,39,11,29.740000000000002,12.235
11,40,353,22.27,11.77
11,40,353,23.814999999999998,12.54
11,40,353,25.535,14.100000000000001
11,40,353,25.78,14.215
11,41,816,27.55,11.86
11,41,816,27.965,11.3
11,41,816,29.005,11.105
11,41,816,29.95,11.754999999999999
11,42,476,28.85,13.13
11,42,476,29.655,12.615
11,42,476,30.83,12.535
11,42,476,31.335,12.96
11,43,934,22.15,12.0
11,43,934,24.63,12.975
11,43,934,27.34,14.42
11,43,934,27.37,14.095
11,44,99,29.25,13.41
11,44,99,30.1,12.635
11,44,99,31.205,12.605
11,44,99,31.505000000000003,13.235
11,45,577,21.49,11.98
11,45,577,24.549999999999997,13.350000000000001
11,45,577,28.285,14.754999999999999
11,45,577,28.715,14.3
11,46,429,27.79,12.43
11,46,429,28.36,11.93
11,46,429,29.435000000000002,11.809999999999999
11,46,429,30.270000000000003,12.379999999999999
12,1,348,35.72,21.33
12,1,348,35.64,20.79
12,1,348,35.730000000000004,20.105
12,1,348,35.45,20.285
12,2,936,33.0,18.56
12,2,936,33.165,18.405
12,2,936,34.185,18.735
12,2,936,35.455,19.9
12,3,485,33.62,19.52
12,3,485,33.875,19.405
12,3,485,34.705,19.875
12,3,485,35.635000000000005,20.955
12,4,721,31.41,16.19
12,4,721,31.25,16.42
12,4,721,32.23,17.049999999999997
12,4,721,33.81,18.215
12,5,622,35.48,19.37
12,5,622,35.67,19.28
12,5,622,36.415,19.630000000000003
12,5,622,37.655,20.759999999999998
12,6,211,34.58,21.03
12,6,211,34.7,20.83
12,6,211,35.16,20.965
12,6,211,36.03,21.655
12,7,169,35.26,22.24
12,7,169,35.295,21.83
12,7,169,35.89,21.835
12,7,169,36.915000000000006,22.65
12,8,41,34.61,21.48
12,8,41,34.925,21.075000000000003
12,8,41,35.91,20.92
12,8,41,37.155,21.615000000000002
12,9,600,30.3,16.0
12,9,600,30.025,16.21
12,9,600,31.035000000000004,16.76
12,9,600,32.685,17.865000000000002
12,10,301,31.55,16.91
12,10,301,31.525,16.955
12,10,301,32.385000000000005,17.4
12,10,301,33.7,18.634999999999998
12,11,539,32.89,19.24
12,11,539,32.975,19.04
12,11,539,33.78,18.945
12,11,539,34.185,19.525
12,12,604,37.31,20.82
12,12,604,36.825,20.314999999999998
12,12,604,37.230000000000004,19.7
12,12,604,37.93,19.96
12,13,113,39.45,22.31
12,13,113,39.185,22.115000000000002
12,13,113,39.09,21.695
12,13,113,39.185,21.604999999999997
12,14,237,34.06,25.33
12,14,237,33.89,25.09
12,14,237,33.845,24.545
12,14,237,33.485,24.61
12,15,80,31.43,18.66
12,15,80,32.135000000000005,18.884999999999998
12,15,80,33.53,19.325
12,15,80,34.76,19.9
12,16,458,36.27,20.75
12,16,458,35.935,20.630000000000003
12,16,458,36.629999999999995,20.66
12,16,458,37.465,21.255
12,17,429,34.34,20.73
12,17,429,34.80500000000001,20.72
12,17,429,35.72,20.96
12,17,429,36.760000000000005,21.545
12,18,989,34.08,24.01
12,18,989,34.0,23.655
12,18,989,34.045,23.165
12,18,989,34.065,23.185000000000002
12,19,584,34.58,20.95
12,19,584,34.765,20.494999999999997
12,19,584,35.805,20.415
12,19,584,37.165,21.295
12,20,929,30.73,16.69
12,20,929,30.87,16.8
12,20,929,32.025,17.33
12,20,929,33.535,18.615000000000002
12,21,472,33.63,19.94
12,21,472,33.495000000000005,19.615000000000002
12,21,472,33.82,19.240000000000002
12,21,472,33.79,19.59
12,22,572,35.29,20.74
12,22,572,35.445,20.715
12,22,572,36.24,21.16
12,22,572,37.205,22.14
12,23,662,37.1,23.01
12,23,662,36.89,22.770000000000003
12,23,662,36.620000000000005,22.495
12,23,662,36.515,22.565
12,24,416,33.77,19.15
12,24,416,34.095,18.979999999999997
12,24,416,35.045,19.285
12,24,416,36.235,20.415
12,25,628,36.36,23.02
12,25,628,36.1,22.6
12,25,628,36.18000000000001,21.990000000000002
12,25,628,36.36,21.955
12,26,119,33.71,20.15
12,26,119,34.129999999999995,20.165
12,26,119,34.9,20.494999999999997
12,26,119,35.9,21.165
12,27,980,36.96,22.71
12,27,980,37.085,22.200000000000003
12,27,980,37.795,21.985
12,27,980,38.765,22.58
12,28,399,32.66,16.62
12,28,399,32.239999999999995,16.575000000000003
12,28,399,32.739999999999995,16.84
12,28,399,34.025,17.985
12,29,582,29.76,16.6
12,29,582,29.86,16.395000000000003
12,29,582,30.865000000000002,16.425
12,29,582,31.744999999999997,17.259999999999998
12,30,994,31.32,24.67
12,30,994,31.009999999999998,24.11
12,30,994,30.75,23.425
12,30,994,30.735,23.380000000000003
12,31,106,32.09,20.04
12,31,106,32.085,19.75
12,31,106,32.65,19.83
12,31,106,33.739999999999995,20.66
12,32,113,29.94,16.29
12,32,113,30.555,16.36
12,32,113,31.765,17.11
12,32,113,32.730000000000004,18.240000000000002
12,33,991,35.38,20.02
12,33,991,35.67,19.755
12,33,991,36.555,19.955
12,33,991,37.68,20.965000000000003
12,34,143,33.72,20.47
12,34,143,34.15,20.365000000000002
12,34,143,35.21,20.5
12,34,143,36.405,21.14
12,35,75,33.75,20.64
12,35,75,34.315,20.585
12,35,75,35.53,20.759999999999998
12,35,75,36.69,21.369999999999997
12,36,943,39.37,21.62
12,36,943,39.09,21.55
12,36,943,39.21,21.275
12,36,943,39.535,21.285
12,37,718,28.69,16.56
12,37,718,28.69,16.744999999999997
12,37,718,29.305,17.314999999999998
12,37,718,30.65,18.15
12,38,620,34.92,22.71
12,38,620,35.03,22.685000000000002
12,38,620,35.995000000000005,22.695
12,38,620,36.61,23.155
12,39,639,34.07,20.08
12,39,639,33.72,19.45
12,39,639,33.95,18.75
12,39,639,34.28,19.125
12,40,865,28.88,14.97
12,40,865,29.6,15.065000000000001
12,40,865,31.134999999999998,15.825
12,40,865,32.22,17.085
12,41,608,33.0,17.84
12,41,608,32.69,17.865000000000002
12,41,608,33.519999999999996,18.064999999999998
12,41,608,34.93,18.9
12,42,347,33.07,18.75
12,42,347,33.364999999999995,18.655
12,42,347,34.59,19.03
12,42,347,35.985,20.08
12,43,599,33.42,17.67
12,43,599,33.18,17.845
12,43,599,33.915,18.225
12,43,599,35.105000000000004,19.085
12,44,315,35.05,18.27
12,44,315,34.959999999999994,17.93
12,44,315,35.68,17.615000000000002
12,44,315,36.485,18.314999999999998
12,45,680,33.99,20.33
12,45,680,34.31,19.96
12,45,680,35.285,20.045
12,45,680,36.53,21.009999999999998
12,46,858,40.25,22.01
12,46,858,39.97,21.805
12,46,858,39.959999999999994,21.44
12,46,858,40.19,21.375
12,47,719,27.81,16.16
12,47,719,27.535,16.16
12,47,719,27.935000000000002,16.57
12,47,719,29.275,17.425
12,48,48,34.96,22.36
12,48,48,34.975,22.25
12,48,48,35.655,22.215
12,48,48,36.2,22.65
12,49,524,27.3,15.16
12,49,524,27.54,15.36
12,49,524,28.560000000000002,15.860000000000001
12,49,524,29.945,16.555
12,50,642,40.23,25.06
12,50,642,40.155,24.674999999999997
12,50,642,40.64,24.7
12,50,642,41.625,25.325
12,51,120,35.21,18.18
12,51,120,34.855000000000004,17.9
12,51,120,35.375,17.675
12,51,120,36.4,18.455
12,52,724,37.65,21.27
12,52,724,37.239999999999995,21.08
12,52,724,37.53,20.715
12,52,724,38.129999999999995,20.869999999999997
12,53,580,37.22,22.42
12,53,580,37.065,21.740000000000002
12,53,580,37.2,20.924999999999997
12,53,580,37.165000000000006,21.105
12,54,192,31.62,17.95
12,54,192,31.985,17.855
12,54,192,32.815,18.435000000000002
12,54,192,33.63,19.564999999999998
12,55,980,28.85,16.61
12,55,980,29.25,16.865000000000002
12,55,980,30.32,17.46
12,55,980,31.569999999999997,18.17
12,56,133,38.25,21.32
12,56,133,37.955,20.6
12,56,133,38.394999999999996,19.744999999999997
12,56,133,38.8,20.005
12,57,561,34.25,21.92
12,57,561,34.305,21.740000000000002
12,57,561,34.94,21.564999999999998
12,57,561,35.34,21.98
12,58,228,30.78,18.69
12,58,228,30.83,18.665
12,58,228,31.43,19.005000000000003
12,58,228,32.63,19.855
12,59,391,35.1,21.68
12,59,391,35.61,21.435000000000002
12,59,391,36.805,21.47
12,59,391,37.94,22.115000000000002
